recipient,reason,rewardToken,rewardAmount
0x341396D458060aBA2bA7Ebf1aeCF2AAB7aEA878f,ERC20,PYTH,1.422354
0x890c01F574e819981C6d030505500b552f6132df,ERC20,PYTH,1.407431
0x49BA4256FE65b833b3dA9c26aA27E1eFD74EFD1d,ERC20,PYTH,1.406495
0x264F25998a53E413D4F790D6a20632680f1552f7,ERC20,PYTH,1.390182
0x7bc7322B8f164c32D8AAF852B053F7EC9613B0d4,ERC20,PYTH,1.387483
0xe15e79d7f18e36029B69e0850C513B8333465F46,ERC20,PYTH,1.365646
0x50d44486B9A8e03997DaA7F5DBE3F721B0004AB9,ERC20,PYTH,1.363966
0x38fe88132bB86313A8B17d8a2E3fA15044B259f0,ERC20,PYTH,1.34607
0x41C247E7148a68b2853Ad4Cad9Fc05f0E0D7e9ef,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,1.340886
0x5505F7442fcBAD24F65265c422f8A055993815c4,ERC20,PYTH,1.334031
0xc04032bcbcCE4d43ef978cC808F1D2dA5C0Db3c3,ERC20,PYTH,1.30613
0x6d36cCDa61370f1401590F9022fFcB5b71af6142,ERC20,PYTH,1.285346
0x0F46a5D6c8Bc974Eef4DE5d1D3Ead5e28ACE889f,ERC20,PYTH,1.28199
0x00e043300EbEBd0f68E1373cC2167EebDb21516C,ERC20,PYTH,1.272984
0xDB9d792D13Ed5A88972ad83b1A678f656378EC2C,ERC20,PYTH,1.255432
0xC1A3078e1308ae72c79B472A92b1282Ddef5Bd7A,ERC20,PYTH,1.254999
0x1c7588972F3719B144f9f91E645D4b57e1F7Cfc5,ERC20,PYTH,1.253861
0x4BA1C787B704Ccd43d86C7A43E5c8166d4BD213E,ERC20,PYTH,1.237796
0x20817330C91c54AADE2cB440fc1E32508Fb5b55B,ERC20,PYTH,1.232069
0x0B367ab146E080B4a5C608EeC59691F1340fF3c4,ERC20,PYTH,1.218136
0x420Fc858103a9803C6681A1179B524347B16d2C3,ERC20,PYTH,1.2106
0x5c7a433E4BF6300B6cA314Ac58dd0ad656EbCe5B,ERC20,PYTH,1.196399
0x10027D8f80c1B33a07c94f79780c1d5D72A985b6,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,1.17733
0x4B2F6D3A23bADb60c8405d50289eF3daB9109936,ERC20,PYTH,1.156778
0x4F579b878eEBf064b1d1f1d8b8032F869ec65019,ERC20,PYTH,1.155037
0x63155498A06d3F058ECd453c5a0d94Fb3a11Ea4C,ERC20,PYTH,1.131241
0xe517d3ec2b674Cc6e4a6CF3CdAcE34374766C0df,ERC20,PYTH,1.130791
0x0Df3206a98F9feAD898Cd5Bb8CedA5BB8DC9563c,ERC20,PYTH,1.124254
0x224e69025A2f705C8f31EFB6694398f8Fd09ac5C,ERC20,PYTH,1.123772
0x0b5CC691fBF7923da8a30DB4A8bb8c9F9CE9f7d5,ERC20,PYTH,1.116204
0x6d5d4fb55c61019c5eb9236c3da58c774B8232D1,ERC20,PYTH,1.091379
0x09D4119a212d679f7Fa3f8CD21066D61e1AdE475,ERC20,PYTH,1.083151
0x3F6dc5e806ce7f4872D362099EaDECE0183b22cC,ERC20,PYTH,1.080519
0xBF5310fAe4D7a0C6dF0452bCDA09aEFA2748Ad59,ERC20,PYTH,1.08044
0x0D389aa79159030f4c7651eA98F56193f448C3F9,ERC20,PYTH,1.074033
0x88dA56FcEfe3D97F04945cAdcE2944B239592745,ERC20,PYTH,1.06915
0xa5b7891cfebDCf04B62Ede5D68E7cE524d4Cdc86,ERC20,PYTH,1.02606
0x7285502ED0A0Ed25F65941E480bda7114492acF9,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,1.024555
0xF56A97542daaC54aE64Fd26A0B54AFd31863ab4C,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.9318
0xD68BD6b73F38A971f33405B7Fe318f5b795a6A3A,ERC20,PYTH,0.900932
0x0C6AC3FCEA667fD6C62483cE1DBbce6f6ce0fB1f,ERC20,PYTH,0.89551
0x631f82fB2A62496d28780A821f47786b05e2278A,ERC20,PYTH,0.889864
0x57c3A90d0C8db66B9015e4d060655492f50EC925,ERC20,PYTH,0.88914
0x1Cd4240DA97DD6dEfec08ecc466A3a64Ed95e466,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.881634
0xB596D8EF52d72495b3fACA312555E43bE7058767,ERC20,PYTH,0.880358
0x99cDcC73302f6F51Dcfa6DD81890f075e091AF3D,ERC20,PYTH,0.878714
0x665598C1Aa29A551c683c964965Af54b72ea2be1,ERC20,PYTH,0.877075
0xe9ff175197651837c9E2a9432B14a17F6142d282,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.874216
0x59E56C710Fd605CF8263e5Ad3537911cb437de68,ERC20,PYTH,0.863807
0x9fF10612aF2b7ab14dCdaeB2f8E41AB6F54d020D,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.862365
0x772D480FCa2F4A31D60171FA74AF412779D0027c,ERC20,PYTH,0.852833
0x7d3815E8FAe8BD3148Bc68f1a0513070665eBA9a,ERC20,PYTH,0.852171
0xB4dC4C7460c58E7652Cd615675a1F707EbB67E9a,ERC20,PYTH,0.851133
0x01A8867091917B01b2726527d12BF6E590269C2F,ERC20,PYTH,0.848185
0x5eB0cf5F601f7Fd0816f632af338EFb292B01316,ERC20,PYTH,0.828336
0x016fDaa40c2719945b73a835439F7C573c818511,ERC20,PYTH,0.819707
0xf6925Aea9FEc4db60f8A722056Ae76961a4C945e,ERC20,PYTH,0.809249
0xC0793466f60f343f6C98183AE41eC6190Cfa94cd,ERC20,PYTH,0.807808
0x0bC71bB95Cc09743E22B1dB6C282Cdc295ea1989,ERC20,PYTH,0.801623
0x64E744F718ccFE9a31E1A7076De3e7ec29Fbd8E4,ERC20,PYTH,0.786406
0x0D5901ECAD0BC8786a9b6fa53A19CE465CcBA199,ERC20,PYTH,0.783388
0x405a6eaD5c62657ca0EeBDB26b6CAF99b24b1fc9,ERC20,PYTH,0.78298
0x99Dc5648b582852387164a7b85A32777Ed04EAb3,ERC20,PYTH,0.78285
0x1bDb7606Fc0008C99DCB2784C41Af11fE42E07Ba,ERC20,PYTH,0.781409
0x66e1A0522aAe18c0C5eE4287276Da2095be3625d,ERC20,PYTH,0.779869
0x3fAbf17555376568b20c8688B708b691553f339D,ERC20,PYTH,0.763787
0x9142A918Df6208Ae1bE65e2Be0ea9DAd6067155e,ERC20,PYTH,0.761996
0x5b855bc0cff6aF143Ff74E5257adDba80e8cA015,ERC20,PYTH,0.760517
0xEEEE451963d5A81C9D94776C9519ABb6b6342Ad5,ERC20,PYTH,0.753312
0x948a10c12864c387b5d62eB20b678CB9420093F8,ERC20,PYTH,0.75279
0xff8FF7bf3b01619a3eB99A59e3ac263aAEBc5Fc5,ERC20,PYTH,0.74778
0x5dDeF75a8C992d0fdcb55cCC0195E70698113573,ERC20,PYTH,0.731394
0xbae3BAD311A211DBc19C14a5D2995a9a4741abc7,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.729244
0xBa383aA9b50DeFB650b47e011ba1064B0EA15cBa,ERC20,PYTH,0.726945
0x97f9F36fdA8771572fAb2D38Ae4D00Fa91117DA7,ERC20,PYTH,0.72495
0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,ERC20,PYTH,0.721971
0xBc9A201cf79cCDED23f888cc8375c6Ab6e0Fa9ef,ERC20,PYTH,0.712143
0x3DBe2B199E14e7450eEA130b5F6B468c8C7dFD8B,ERC20,PYTH,0.710987
0xbBD47F214e45a18B4e222840fc99f18cFf93ab75,ERC20,PYTH,0.698632
0xEfA117fC408c83E82427fcc22A7d06302c542346,ERC20,PYTH,0.690402
0xe60362529AbdAF4bEC9784594395D70dcaaFEb69,ERC20,PYTH,0.67491
0xCed9ACd38b726EaB36D721f4C3779D2Be28d90E7,ERC20,PYTH,0.673452
0xAA98177DAD812fdc8b37ec61d5f16A4Bf890F2C0,ERC20,PYTH,0.667051
0x39c31A899662Da8BBA43862c82C8bA531Dc61390,ERC20,PYTH,0.662421
0x3317b15136EaA9e17FfadaD0AA911FB8ec37E769,ERC20,PYTH,0.660582
0xaD5116D1f9F3D2816935b0Df95a58750745eB308,ERC20,PYTH,0.659419
0xD8c84eaC995150662CC052E6ac76Ec184fcF1122,ERC20,PYTH,0.652067
0x7F49fbDbA7918c02e7362006Fe453BFb22737102,ERC20,PYTH,0.630923
0x1092344BD96F351a00D07e75fa4974076342b779,ERC20,PYTH,0.626497
0x74715e12d34706Dc93DF96D2D8e813fb06Af146A,ERC20,PYTH,0.62595
0xcd262b16421Ac23D13D345E4e08875374d5235bF,ERC20,PYTH,0.62204
0x819Fec659e1C225ce330B02e01f1e4c629E92A7a,ERC20,PYTH,0.618822
0x0a04C869D4d48E3D4659260bf61CeB8df95DFAA3,ERC20,PYTH,0.610238
0xe794D5984A278A5Bcb84097AA93b350A7865e903,ERC20,PYTH,0.609234
0xb102bE5f95A70cEE4c2b2c36a5387476e18974Ae,ERC20,PYTH,0.601196
0x1883952756815C18b6677979Fc467662fab413fe,ERC20,PYTH,0.600656
0x1740735D7ff5790024d6bcaa69589b14B2C394E9,ERC20,PYTH,0.599204
0x9B2855918FFF918739D96b1d930B1b3e3a0a9500,ERC20,PYTH,0.594624
0x2Eeaa7534aA31545E98319ed72827dA53264775f,ERC20,PYTH,0.591557
0x965Fffa0eBa9B554417d280D5E7e0FDb56250cFD,ERC20,PYTH,0.588083
0xE331EF612cEBC0aCA6d0B586542b3c25C82350Bb,ERC20,PYTH,0.584902
0xA22628aF5731EE4ED03817606E9412F842BE60F5,ERC20,PYTH,0.584797
0x8c694E14a78E3e328affeb7272ec532De44fA6D3,ERC20,PYTH,0.581374
0x49C25a28CC63137B3c7300AEbf64FA8bE4652a10,ERC20,PYTH,0.577629
0x373C71b573f5d5bf110DdE465184FfaF16D3B7ac,ERC20,PYTH,0.575362
0xD415b349226cbf2905eC596695F5A6907A308B54,ERC20,PYTH,0.572376
0xDF7bdB2D8e3c2c39b9367D887d497d450ad1c597,ERC20,PYTH,0.569054
0x7BC0220032117a23Ec914DF710ecb26336af286c,ERC20,PYTH,0.567888
0x443d1614245BD620128808eA8fE1CFd098aBf332,ERC20,PYTH,0.552076
0xb3a7FBC2fa38C18ad4433aE93FE7F215Fd2D057f,ERC20,PYTH,0.550909
0x31F4529D3Dfba6E85FF81C29BCF8fCa16A863114,ERC20,PYTH,0.54383
0xad500EB3Be8622B647B923c00dFc66577d7213b9,ERC20,PYTH,0.540852
0x24695e871abef73E9C5eEeb674A681Ec40c074B8,ERC20,PYTH,0.533271
0x25B99f078903F7702D3F44b1f8a4fe88Bc5d1036,ERC20,PYTH,0.519837
0xbBB0552f6BddD571C0F73c8E085Bc01d9d1d8E91,ERC20,PYTH,0.517546
0x918d912d5d4058c4e5D43c212dB7E4f5f4947213,ERC20,PYTH,0.49231
0x3afb5EC38Dc42d310E4552F19Da56b13dc2ff8fc,ERC20,PYTH,0.489724
0xFb92dB99bEE2Ccd87726bDe2D96e307b8Bddc9f1,ERC20,PYTH,0.487273
0xA6001631424ba2c9834903125c4218B91cf00c97,ERC20,PYTH,0.486276
0x6530519659330d5E20648fe549Bc3Bf1e2Fc3cB2,ERC20,PYTH,0.477591
0x154BcB8F393d1bB9A1CC882a0174eAFFeFF16B30,ERC20,PYTH,0.477081
0x09F213953D92F865b949B3E39b9dcFaE687d4966,ERC20,PYTH,0.469815
0x30cE132bB163B1189A8eaa07A3891ea78B91c677,ERC20,PYTH,0.468702
0x988cc75eD920C4D90a9c7C44Bf50B2C0D8ff37fE,ERC20,PYTH,0.462911
0xB582BFDeCc4e44931D71FD569e59E2D7cD090b1e,ERC20,PYTH,0.460329
0x0F9E4Eab5b847201Aa17C89A3402c1206A8156bB,ERC20,PYTH,0.457605
0x20a05ae8efE1EB91BE0CD07356BC20EdA9C2E298,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.449917
0x8F2FA5896E1581616ccE7D85fF69B33D23c0e8be,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.448298
0x6Af5Be7D013766f201bbD9377287B303488fc691,ERC20,PYTH,0.447927
0xA61C114E38cEAc5BDE6325956F4e808582690329,ERC20,PYTH,0.440473
0x4c710B38199f589DD769D36eD52b6d0170cb83EE,ERC20,PYTH,0.438326
0xcee630294053d5c7DbB3bB9764eb35792Df8141c,ERC20,PYTH,0.434857
0x996f0C8935ebf8895CA2f85f5Ad5c8Ef4Fc322Ae,ERC20,PYTH,0.433007
0x8F34c28440393d9010DaFf96307E4F43b97FED14,ERC20,PYTH,0.425609
0x77D89f47321Cf2a19dDb980Cb6657c74F6bFE730,ERC20,PYTH,0.417707
0x77C353A66F8a7CeBA4819c6D042722E0aCe6105d,ERC20,PYTH,0.412709
0x99a12A2211f33AD237b10Ac6Ba7Bf78929a49f3f,ERC20,PYTH,0.411869
0x9de2FF856d00941F328EdBC58F0ba3fFF10f6116,ERC20,PYTH,0.40848
0xdE848f5949206a9e66e1800e2C5a69D2601FbC22,ERC20,PYTH,0.4067
0x68Ca2077669a35BA1419bc406860025c5ebfd5F7,ERC20,PYTH,0.405322
0x206884CAd656298f3cB333b4A9aFAAdD085381e8,ERC20,PYTH,0.405166
0x990b6d01A9ccB973320ae25AADaE40df69287f7C,ERC20,PYTH,0.40162
0x72889291Ab95C4FD360fA030AE7f2d4e305ACB61,ERC20,PYTH,0.401016
0x1e6358F25F0e0558c3AF79153ADA807d75Dc0726,ERC20,PYTH,0.399683
0xa6C11f4DeFFC6b06D0bB7A64244cB9E59a7D6718,ERC20,PYTH,0.397905
0x5604c877EDc1f5795B5eB532Fae44668FbE70066,ERC20,PYTH,0.397246
0x5033724d9D1314832973F50188ae6AfDF83B7e32,ERC20,PYTH,0.391179
0xe6F0B1321Da636A2dfb1E5DE55a709EEDBe81A28,ERC20,PYTH,0.390553
0x9fA602056adB268834B9F8C1798236f23794d976,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.389286
0xB7e163C290F1301adC7d37B42ed6d7067093516a,ERC20,PYTH,0.388233
0xE0a6c2F26944B3762F7fEAf520672f79bBa488e1,ERC20,PYTH,0.38804
0x8F5915A19Eb2Ba78Bc90aD0317d9ed0d161CBfeC,ERC20,PYTH,0.387915
0x15f0956dF7F8170CE682398de876A6AE47BBfd00,ERC20,PYTH,0.387472
0x952A5D9a8d379D2Df6621F468aB6316D4BB7b45f,ERC20,PYTH,0.385944
0x2f338D5d249661Fd5d7b3cFE6F74C1F96EAa6669,ERC20,PYTH,0.379986
0x6cc150449d10aFbc5d2f4B9041aFCC8fBebeadf0,ERC20,PYTH,0.37789
0x81902402948cB9C0CeBF32576eA470B7e13f3124,ERC20,PYTH,0.375032
0x31d4DCc55AbF901ace6E18188151113B9971740C,ERC20,PYTH,0.374117
0x708796e46B7204FbBDa072FE6980991F1B99C392,ERC20,PYTH,0.373232
0x6E702d8265FCE644048060D8F2716EA553058185,ERC20,PYTH,0.372287
0x543Dbf1E07bF2227C827e550D5520eC504cF0729,ERC20,PYTH,0.369673
0x679E5064FA8b307C4d6C60C69F41C3292D72d04d,ERC20,PYTH,0.365999
0xd65E87f756d0F21FAcEb8D32eACC509c1284f25D,ERC20,PYTH,0.365233
0xF168B094577AfF84e0c1fa67a661775fBAc7E6fa,ERC20,PYTH,0.365121
0xd84D7BDc4b79171917C81ddBB22A01139EB4cd84,ERC20,PYTH,0.362638
0x7489b1481A60408A6625bD5E3e390C6D1Ced2760,ERC20,PYTH,0.362244
0x489D69939b4Aca357f630055e351A81F1Fbb7Fb6,ERC20,PYTH,0.35876
0x2E5d1384E961AfBf56273079f256DCc1F10C13f2,ERC20,PYTH,0.357466
0x995482968992eee76D163e7A1791CdbB84E12616,ERC20,PYTH,0.357398
0x7C827E0AeE083581B98C7A62b9c094d7674B71fd,ERC20,PYTH,0.357367
0x6aaDe9A26ffA38040973965169D094ea4E17e608,ERC20,PYTH,0.356302
0xCA7963d2FC0370E545cd736aC41E97b1Fa0A7504,ERC20,PYTH,0.356292
0x2d040D4747a71012007b905917CB4Aa061d6e631,ERC20,PYTH,0.353725
0x3f4113f86aA26c5e7d5Dd8BA689e285Ea0D8Dc6E,ERC20,PYTH,0.352809
0x23A838250330bc2eB0F21cBB1937393874f1d215,ERC20,PYTH,0.349316
0x59D7bf06f0db8362f1aEe61Fc8b9C77862c07AB8,ERC20,PYTH,0.349316
0x37BFE406209dbEA228425DeBb8A96D4748B6C639,ERC20,PYTH,0.349316
0xE7bb2125cC6310419364E79d3d7cF74c40f54042,ERC20,PYTH,0.349316
0x0771c7e2a11cbFe3613aCb97d79E9Ae69416A571,ERC20,PYTH,0.348174
0x21606eE18fc1c9B398c25f56e98E6035ab434299,ERC20,PYTH,0.347917
0xBB5BC88fd6e29796c161f82F006Da16F0930596b,ERC20,PYTH,0.347149
0xF3D9281fa183B74F32B96E1c5244596045f4edE8,ERC20,PYTH,0.341949
0xDfdF190A9736d434402DA12DD826047C254DB6bA,ERC20,PYTH,0.34034
0xF479b79a8D4A654E4DfE5FA4Cc70B4958967F0d2,ERC20,PYTH,0.339964
0x80C43B82bEe513C70bFD332888720D9bE2e3b955,ERC20,PYTH,0.336787
0xE7bFe9b78d32469796dEB029b2bea3d68773aec4,ERC20,PYTH,0.335953
0xcCDB3Cd7b6A66199F32DbB8b7260DD9627e0244e,ERC20,PYTH,0.335705
0xA6AfeBe6b3545De9148ac7078Fb4d548f342fC78,ERC20,PYTH,0.334652
0x9Ec36d306B430Ac5C82B7096aE0331Bbd1da3a43,ERC20,PYTH,0.334046
0x7F85Cf44E446a4B1AaCe2A28774E88cd6d4e3441,ERC20,PYTH,0.332491
0x2B29833a831207A3B92102b0708B32D624AA0F65,ERC20,PYTH,0.331442
0x1A162A5FdaEbb0113f7B83Ed87A43BCF0B6a4D1E,ERC20,PYTH,0.331263
0x5a0FfF32F4c17837b98A6c0B4128Bdad735D27bE,ERC20,PYTH,0.330082
0xf371BD1DB5019480B2f4101e5eC7192F318Fc21C,ERC20,PYTH,0.328703
0x003E573EdA70d3357c55a403E446D6d9A6D84387,ERC20,PYTH,0.327593
0xd543422A54D1703616b453741Aa1eb654Adc1044,ERC20,PYTH,0.326913
0xAa4F982c1Bee0cB94e9125EAa96CA87611874fb9,ERC20,PYTH,0.325207
0x856DC4a12f08AFA49f42B52F81769A96505f312C,ERC20,PYTH,0.324586
0xCB5C5156De1d3187220fadc3da369Ca5b19f2d61,ERC20,PYTH,0.322236
0xe05bD6F4409dB25a59007e6ce0f0946f7E1Ae69a,ERC20,PYTH,0.322138
0x55F41e82f158dc9E9039992a3e5e12d60c973aB9,ERC20,PYTH,0.321743
0x58B61d71A801BEffe49Ed1A8E01A908be965Ca1B,ERC20,PYTH,0.321068
0xFFD8408e5aa5a246F81311f0de081705B3fAf80D,ERC20,PYTH,0.319862
0xE823cFC80D10eCD923977EE674a8F8B0cE8EAa37,ERC20,PYTH,0.319048
0x2C97bB6058e7a7f61768464AAE86470D9BA57421,ERC20,PYTH,0.316417
0x68B8D4dD5c3cea5211Fc825Fc15B2B0cDB0092B1,ERC20,PYTH,0.315913
0xf9C39EFE511c16017B8DC86670dc3dCAcb3fF8aC,ERC20,PYTH,0.315466
0xcBaDdb6f626f63F694026daE82d695857138031f,ERC20,PYTH,0.314848
0xe6b9f47da2Cf4CAcf93c7788675d80b35093ccb3,ERC20,PYTH,0.314782
0x6399dF34156A644ACD3109Be586D8eEDBfF8dc2e,ERC20,PYTH,0.308697
0x301F987355e3384b53B5FDe68e11616969BcCb35,ERC20,PYTH,0.308372
0xf3ecB061E7b46CC9e67CceF79A869aBA4c47b640,ERC20,PYTH,0.30706
0x5e808887f7E6fE3D56c016B4bd2E51218D427211,ERC20,PYTH,0.306341
0x29558f1FC9f0C96F4ae71f639F0B89280Fb942A2,ERC20,PYTH,0.306156
0x4B2420ebB586754EF71F288F5401064FaB6A1D5F,ERC20,PYTH,0.306097
0x76B3F088D6d4C8FeDb8149c9fB8130cb5aC9c3Bb,ERC20,PYTH,0.302944
0x7C64C3C3F21109eB0503d59DC9d7cDc42F6b5b5f,ERC20,PYTH,0.302096
0x360b74a47F58405bdecf33811b1f2ca37dc66320,ERC20,PYTH,0.297074
0x58d8984447086CEbA3CBE591fe71970Be3402DF2,ERC20,PYTH,0.29278
0x00396f9b20388ee51473c5045ABc24924EcE3B06,ERC20,PYTH,0.290442
0xC3d8A431312ffBB0fc106C1e0282b14712FcBB40,ERC20,PYTH,0.289827
0x8c0401f98d71d738Ee93d81B2992285794Fe9e5e,ERC20,PYTH,0.289579
0xd70A9dcD0753dD7aD9Cc49d434B91659A6165512,ERC20,PYTH,0.287017
0xE98c760735C39AD36C6B2c5C57dd0cBB3BfEBFB9,ERC20,PYTH,0.28629
0x6648D39dd323adc816CADcAdA011d2c497C5257b,ERC20,PYTH,0.28561
0x8DF470AC7584D4E0b59Bc0Ce53951F94EaB9F1Eb,ERC20,PYTH,0.28318
0xFEc9703183918d7fF6B2f0E8576be4B1fe76C120,ERC20,PYTH,0.278603
0xb7BFcDC3a2AA2aF3Fe653C9E8a19830977E1993C,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.276393
0x6Ca8909858D5ACe2D3A11182828dDE2b48F56FDF,ERC20,PYTH,0.276239
0xA45Cd04A376B8014289db9D91aAE741957fc8bF6,ERC20,PYTH,0.276068
0x90c6d8ec62B703e68c45D298684cDb942c37b301,ERC20,PYTH,0.27537
0x4Bba53c9AFbBDc3d71Ba06dC7C0A8835DCfAC9B3,ERC20,PYTH,0.273043
0x25DFbD132E734D55Cdb1FeEd514A46C6a8E3c65e,ERC20,PYTH,0.271559
0x14677b09DFd7aF2e33b47b03DD80ae3E027982Fa,ERC20,PYTH,0.270661
0x27390d3D4bcd77a5e0025f07090492701adadA74,ERC20,PYTH,0.270224
0xcEc6605d05788A02Cf4C7ac20116e0612A820251,ERC20,PYTH,0.263897
0x28ad1cA34BCbf43A720722eD1A2f6Fb71C909E79,ERC20,PYTH,0.258421
0x80E2dB20022F9a4c372897F97C09dbCb74C12820,ERC20,PYTH,0.254867
0x6f745bB328a35D81A021C3D38cEcD381852AeAf1,ERC20,PYTH,0.254379
0x6F625ca653FCb4cfA2424CBE958aeF8C6690c717,ERC20,PYTH,0.254306
0xad39011C8589Db50CBDC6064Ab80d7bBB69f0917,ERC20,PYTH,0.253295
0xc34C6bb84Ef5edfA2C8b7271B4F87c2Ee626d170,ERC20,PYTH,0.252419
0x24f8D92794A283B454D1Fc32722F51A4f3Bc1ae5,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.252295
0x33898903C17B2B4cf37782535691baEbC744E590,ERC20,PYTH,0.246303
0x65bd78d911B013c32ac6483e3a755aF110C36EaA,ERC20,PYTH,0.24505
0x0e9A42c397b1A36FE7126f8e1e9c77396fAA026B,ERC20,PYTH,0.244395
0xB0F7845E55f077E72aa5ae66366168Bf322716e7,ERC20,PYTH,0.238402
0x9C2E168d59B7A167Ec0184B901F8D7F293D4f3b2,ERC20,PYTH,0.232635
0x3de96A1B47a74c8D7CE83b1aa7670d9664F22289,ERC20,PYTH,0.231505
0xAdE62b4cb00d520407B416A139d075f24a8E17c8,ERC20,PYTH,0.228802
0xcE96fE7Eb7186E9F894DE7703B4DF8ea60E2dD77,ERC20,PYTH,0.225203
0xec875eCE06Ab6506551ED0951BAa3c160b9da9A9,ERC20,PYTH,0.224512
0xDF7bdB2D8e3c2c39b9367D887d497d450ad1c597,Forwarder_ERC20_0xE55843a90672f7d8218285e51EE8fF8E233F35d5,PYTH,0.2224
0x54689fd2D989C0c0498c87794B93309bC3872C80,ERC20,PYTH,0.219931
0x7D1C5ca16F0bc38494de84A49D65e840FF421B05,ERC20,PYTH,0.218881
0x80B5DA500B832aE5Fca7514079375cc70ddBD20e,ERC20,PYTH,0.218433
0x4d51A39B4b74502cC5016E15e9106327936e3C5c,ERC20,PYTH,0.217272
0x3016F44012531f182dF6C136Bd2D344aAD4cf3F6,ERC20,PYTH,0.20973
0x0883b2147A8F9a3F144f22CC769d7d73A6a7D7fc,ERC20,PYTH,0.209342
0xfB436DAF78767691C4a1C05083C4D789b07dFc54,ERC20,PYTH,0.208389
0x5CD04c45827B0156d4f3E6411564A03423DD558b,ERC20,PYTH,0.205563
0xfd8DCFE45e4Ea1460c2c2D094698C8DC31f402b1,ERC20,PYTH,0.202906
0x9f8B575f705cF570b46d5daE4B8B4B8374C0dE0e,ERC20,PYTH,0.202884
0x5445a649a1Ada9bCb8853217272496fB705De651,ERC20,PYTH,0.201298
0xb84F2022A67EA830B40D897742C4e731fFe9bFEe,ERC20,PYTH,0.200343
0x82E7ceF6496893Ed5C58DC459a0F436375A99E08,ERC20,PYTH,0.199952
0xba507c0F357b806ec57c311998C7eBc5dEA3d5E7,ERC20,PYTH,0.198872
0x4Aa6124C7dAF7d2000a421818640f911f52961B4,ERC20,PYTH,0.194522
0x5eB15699e3674a6EF5Ab5F967790BfB1CA4E04C1,ERC20,PYTH,0.193589
0x9902429a09d23531f11f2992F4A7B8C6357Eb812,ERC20,PYTH,0.191789
0xF86DC02d2f87484409920293793E4aB52f1176DC,ERC20,PYTH,0.190434
0x4a5B91D9453eE9aa54B74b3a2e4405042b9307a5,ERC20,PYTH,0.19039
0xED1D83759295b273C3ef3a2E317c40D8e621CFAb,ERC20,PYTH,0.184064
0x597B76dF1B7A13D08D8074A9D821a7885dBD821c,ERC20,PYTH,0.182015
0xb56b095001661De744cedaCd355916039bBA3c27,ERC20,PYTH,0.17546
0x498D76cAc28004De6Bc136a4EA59F1c6f125BE0c,ERC20,PYTH,0.175101
0xaE3956065C9e4Fb22685932eA9274203038aD578,ERC20,PYTH,0.171376
0xE90E626BEd62d1a384Be8E51EcBa2f341D63560F,ERC20,PYTH,0.170813
0x8aB7091DAcd6e4FF3C6f80ff1Db02616F553C432,ERC20,PYTH,0.167874
0x8FF5584997CE7ED71f4604f64534eA1b37B4a2C9,ERC20,PYTH,0.167476
0x803abb0748Dd3f6d2f401a368a94DC2012130B83,ERC20,PYTH,0.164582
0x37b5fD0DB7b68A5E2D3ba23e4140bf93EEef39FC,ERC20,PYTH,0.163501
0xf1373db158110232944557Dd49553095e6a199A2,ERC20,PYTH,0.163375
0xe4775ec96b072f77D613b6A9442dBba98237bc5b,ERC20,PYTH,0.162658
0xbF7Da1f568684889A69A5BED9F1311F703985590,ERC20,PYTH,0.16179
0xd495c43fc1d888e2E7a97d6FA409674b775eaC41,ERC20,PYTH,0.161602
0x25B7dD13D28AeB4bB3EE969A67117d4ac602434b,ERC20,PYTH,0.161177
0x3cd2C1760c4333309C7d407BE71cD6F9Ef327fda,ERC20,PYTH,0.160616
0xA0C9d04253ce5559B65654C5ef8742a75cc88Bc4,ERC20,PYTH,0.159311
0xA8c4e3ce1743D0f2A6c227548C982a7C40569940,ERC20,PYTH,0.159297
0xc5e38979d2bdD958Ae6C27E88Fb11957Ec425D7b,ERC20,PYTH,0.159246
0xAf68f31b137c3927Cb309C7Fbfa4bcAC46E12eE2,ERC20,PYTH,0.15769
0xC650Fdc12b2e9221eD1d6bC69c5E8B32B327E785,ERC20,PYTH,0.157167
0x9Ea14cdffc5387686d47b45238BA7a7EB45A955a,ERC20,PYTH,0.157076
